,file_name,iteration,actual_theta(degrees),calculated_theta(degrees),average_distance,original_num_features,rotated_num_features,num_good_matches,detector_type,elapsed_time(s),successful_merge,distance_from_feature_after_merge,x_recovered,y_recovered,x_delta_origin,y_delta_origin
13,2RobotsFull_R1_res0.05.pgm,3,0,-7.048483577499344e-05,3.4057377049180326,492,491,488,sift,6.203019857406616,True,0.0,200.01099262849493,199.9981360621713,200,200
14,2RobotsFull_R1_res0.05.pgm,4,0,-7.048483577499344e-05,3.4057377049180326,492,491,488,sift,6.260538339614868,True,0.0,200.01099262849493,199.9981360621713,200,200
15,2RobotsFull_R1_res0.05.pgm,0,0,0.00027110922269588155,17.30246913580247,492,495,486,sift,6.392071008682251,True,0.0,299.99925491166573,300.0072066542129,300,300
16,2RobotsFull_R1_res0.05.pgm,1,0,0.00027110922269588155,17.30246913580247,492,495,486,sift,6.2084269523620605,True,0.0,299.99925491166573,300.0072066542129,300,300
17,2RobotsFull_R1_res0.05.pgm,2,0,0.00027110922269588155,17.30246913580247,492,495,486,sift,6.262853622436523,True,0.0,299.99925491166573,300.0072066542129,300,300
18,2RobotsFull_R1_res0.05.pgm,3,0,0.00027110922269588155,17.30246913580247,492,495,486,sift,6.245288372039795,True,0.0,299.99925491166573,300.0072066542129,300,300
19,2RobotsFull_R1_res0.05.pgm,4,0,0.00027110922269588155,17.30246913580247,492,495,486,sift,6.238583326339722,True,0.0,299.99925491166573,300.0072066542129,300,300
20,2RobotsFull_R1_res0.05.pgm,0,0,-0.00041207524575745337,2.0183673469387755,492,492,490,sift,6.259296655654907,True,0.0,400.0138499466778,399.98128344869843,400,400
21,2RobotsFull_R1_res0.05.pgm,1,0,-0.00041207524575745337,2.0183673469387755,492,492,490,sift,6.212433815002441,True,0.0,400.0138499466778,399.98128344869843,400,400
22,2RobotsFull_R1_res0.05.pgm,2,0,-0.00041207524575745337,2.0183673469387755,492,492,490,sift,6.301866769790649,True,0.0,400.0138499466778,399.98128344869843,400,400
23,2RobotsFull_R1_res0.05.pgm,3,0,-0.00041207524575745337,2.0183673469387755,492,492,490,sift,6.174292325973511,True,0.0,400.0138499466778,399.98128344869843,400,400
24,2RobotsFull_R1_res0.05.pgm,4,0,-0.00041207524575745337,2.0183673469387755,492,492,490,sift,6.221423864364624,True,0.0,400.0138499466778,399.98128344869843,400,400
25,2RobotsFull_R1_res0.05.pgm,0,0,-0.0004870181268454738,21.91276595744681,492,479,470,sift,6.279239177703857,True,0.0,500.03646288837234,499.9998605365784,500,500
26,2RobotsFull_R1_res0.05.pgm,1,0,-0.0004870181268454738,21.91276595744681,492,479,470,sift,6.175571918487549,True,0.0,500.03646288837234,499.9998605365784,500,500
27,2RobotsFull_R1_res0.05.pgm,2,0,-0.0004870181268454738,21.91276595744681,492,479,470,sift,6.276968002319336,True,0.0,500.03646288837234,499.9998605365784,500,500
28,2RobotsFull_R1_res0.05.pgm,3,0,-0.0004870181268454738,21.91276595744681,492,479,470,sift,6.203419208526611,True,0.0,500.03646288837234,499.9998605365784,500,500
29,2RobotsFull_R1_res0.05.pgm,4,0,-0.0004870181268454738,21.91276595744681,492,479,470,sift,6.199828386306763,True,0.0,500.03646288837234,499.9998605365784,500,500
30,2RobotsFull_R1_res0.05.pgm,0,0,0.0002917975499877913,22.7896174863388,492,370,366,sift,6.241638422012329,True,0.0,599.9773953297439,599.9953858082621,600,600
31,2RobotsFull_R1_res0.05.pgm,1,0,0.0002917975499877913,22.7896174863388,492,370,366,sift,6.230319976806641,True,0.0,599.9773953297439,599.9953858082621,600,600
32,2RobotsFull_R1_res0.05.pgm,2,0,0.0002917975499877913,22.7896174863388,492,370,366,sift,6.268907308578491,True,0.0,599.9773953297439,599.9953858082621,600,600
33,2RobotsFull_R1_res0.05.pgm,3,0,0.0002917975499877913,22.7896174863388,492,370,366,sift,6.1392822265625,True,0.0,599.9773953297439,599.9953858082621,600,600
34,2RobotsFull_R1_res0.05.pgm,4,0,0.0002917975499877913,22.7896174863388,492,370,366,sift,6.118566989898682,True,0.0,599.9773953297439,599.9953858082621,600,600
35,2RobotsFull_R1_res0.05.pgm,0,0,-0.0001417190579912551,42.130718954248366,492,307,306,sift,6.1456544399261475,True,0.0,700.0190496282943,700.0079260414456,700,700
36,2RobotsFull_R1_res0.05.pgm,1,0,-0.0001417190579912551,42.130718954248366,492,307,306,sift,7.902092456817627,True,0.0,700.0190496282943,700.0079260414456,700,700
37,2RobotsFull_R1_res0.05.pgm,2,0,-0.0001417190579912551,42.130718954248366,492,307,306,sift,6.545174598693848,True,0.0,700.0190496282943,700.0079260414456,700,700
38,2RobotsFull_R1_res0.05.pgm,3,0,-0.0001417190579912551,42.130718954248366,492,307,306,sift,6.241410732269287,True,0.0,700.0190496282943,700.0079260414456,700,700
39,2RobotsFull_R1_res0.05.pgm,4,0,-0.0001417190579912551,42.130718954248366,492,307,306,sift,6.411844253540039,True,0.0,700.0190496282943,700.0079260414456,700,700
40,2RobotsFull_R1_res0.05.pgm,0,0,5.07428063042946e-05,97.41216216216216,492,148,148,sift,6.12066388130188,True,0.0,800.0002257562087,800.003115458059,800,800
41,2RobotsFull_R1_res0.05.pgm,1,0,5.07428063042946e-05,97.41216216216216,492,148,148,sift,6.317049980163574,True,0.0,800.0002257562087,800.003115458059,800,800
42,2RobotsFull_R1_res0.05.pgm,2,0,5.07428063042946e-05,97.41216216216216,492,148,148,sift,6.103931903839111,True,0.0,800.0002257562087,800.003115458059,800,800
43,2RobotsFull_R1_res0.05.pgm,3,0,5.07428063042946e-05,97.41216216216216,492,148,148,sift,6.087271451950073,True,0.0,800.0002257562087,800.003115458059,800,800
44,2RobotsFull_R1_res0.05.pgm,4,0,5.07428063042946e-05,97.41216216216216,492,148,148,sift,6.868471145629883,True,0.0,800.0002257562087,800.003115458059,800,800
45,2RobotsFull_R1_res0.05.pgm,0,0,4.754722008460755e-05,69.83870967741936,492,95,93,sift,6.375972270965576,True,0.0,900.0115205512899,900.0100528996246,900,900
46,2RobotsFull_R1_res0.05.pgm,1,0,4.754722008460755e-05,69.83870967741936,492,95,93,sift,7.336244821548462,True,0.0,900.0115205512899,900.0100528996246,900,900
47,2RobotsFull_R1_res0.05.pgm,2,0,4.754722008460755e-05,69.83870967741936,492,95,93,sift,6.208497524261475,True,0.0,900.0115205512899,900.0100528996246,900,900
48,2RobotsFull_R1_res0.05.pgm,3,0,4.754722008460755e-05,69.83870967741936,492,95,93,sift,7.288336753845215,True,0.0,900.0115205512899,900.0100528996246,900,900
49,2RobotsFull_R1_res0.05.pgm,4,0,4.754722008460755e-05,69.83870967741936,492,95,93,sift,6.490248441696167,True,0.0,900.0115205512899,900.0100528996246,900,900
50,2RobotsFull_R2_res0.05.pgm,0,0,-0.0,0.0,528,528,525,sift,6.769887447357178,True,0.0,0.0,0.0,0,0
51,2RobotsFull_R2_res0.05.pgm,1,0,-0.0,0.0,528,528,525,sift,7.177077770233154,True,0.0,0.0,0.0,0,0
52,2RobotsFull_R2_res0.05.pgm,2,0,-0.0,0.0,528,528,525,sift,6.8830156326293945,True,0.0,0.0,0.0,0,0
53,2RobotsFull_R2_res0.05.pgm,3,0,-0.0,0.0,528,528,525,sift,7.200513601303101,True,0.0,0.0,0.0,0,0
54,2RobotsFull_R2_res0.05.pgm,4,0,-0.0,0.0,528,528,525,sift,7.111962080001831,True,0.0,0.0,0.0,0,0
55,2RobotsFull_R2_res0.05.pgm,0,0,-0.0002512164640676581,16.667953667953668,528,527,518,sift,7.008872747421265,True,0.0,99.99845588731282,99.99283091911366,100,100
56,2RobotsFull_R2_res0.05.pgm,1,0,-0.0002512164640676581,16.667953667953668,528,527,518,sift,6.781857490539551,True,0.0,99.99845588731282,99.99283091911366,100,100
57,2RobotsFull_R2_res0.05.pgm,2,0,-0.0002512164640676581,16.667953667953668,528,527,518,sift,7.445876121520996,True,0.0,99.99845588731282,99.99283091911366,100,100
58,2RobotsFull_R2_res0.05.pgm,3,0,-0.0002512164640676581,16.667953667953668,528,527,518,sift,6.7758424282073975,True,0.0,99.99845588731282,99.99283091911366,100,100
59,2RobotsFull_R2_res0.05.pgm,4,0,-0.0002512164640676581,16.667953667953668,528,527,518,sift,7.030095100402832,True,0.0,99.99845588731282,99.99283091911366,100,100
60,2RobotsFull_R2_res0.05.pgm,0,0,-0.0004860569407117258,5.740458015267175,528,531,524,sift,6.617062330245972,True,0.0,200.0060721735816,199.99739337192122,200,200
61,2RobotsFull_R2_res0.05.pgm,1,0,-0.0004860569407117258,5.740458015267175,528,531,524,sift,7.183849811553955,True,0.0,200.0060721735816,199.99739337192122,200,200
62,2RobotsFull_R2_res0.05.pgm,2,0,-0.0004860569407117258,5.740458015267175,528,531,524,sift,9.071103811264038,True,0.0,200.0060721735816,199.99739337192122,200,200
63,2RobotsFull_R2_res0.05.pgm,3,0,-0.0004860569407117258,5.740458015267175,528,531,524,sift,9.149049758911133,True,0.0,200.0060721735816,199.99739337192122,200,200
64,2RobotsFull_R2_res0.05.pgm,4,0,-0.0004860569407117258,5.740458015267175,528,531,524,sift,8.6285560131073,True,0.0,200.0060721735816,199.99739337192122,200,200
65,2RobotsFull_R2_res0.05.pgm,0,0,-0.0003669806746615588,10.402321083172147,528,529,517,sift,7.418610095977783,True,0.0,300.0011633931896,299.9925344507743,300,300
66,2RobotsFull_R2_res0.05.pgm,1,0,-0.0003669806746615588,10.402321083172147,528,529,517,sift,6.179650783538818,True,0.0,300.0011633931896,299.9925344507743,300,300
67,2RobotsFull_R2_res0.05.pgm,2,0,-0.0003669806746615588,10.402321083172147,528,529,517,sift,6.176964282989502,True,0.0,300.0011633931896,299.9925344507743,300,300
68,2RobotsFull_R2_res0.05.pgm,3,0,-0.0003669806746615588,10.402321083172147,528,529,517,sift,8.11769962310791,True,0.0,300.0011633931896,299.9925344507743,300,300
69,2RobotsFull_R2_res0.05.pgm,4,0,-0.0003669806746615588,10.402321083172147,528,529,517,sift,7.453788995742798,True,0.0,300.0011633931896,299.9925344507743,300,300
70,2RobotsFull_R2_res0.05.pgm,0,0,-2.048301609791244e-07,1.8838095238095238,528,530,525,sift,6.10445499420166,True,0.0,400.00000709419874,399.9999979936001,400,400
71,2RobotsFull_R2_res0.05.pgm,1,0,-2.048301609791244e-07,1.8838095238095238,528,530,525,sift,6.1268310546875,True,0.0,400.00000709419874,399.9999979936001,400,400
72,2RobotsFull_R2_res0.05.pgm,2,0,-2.048301609791244e-07,1.8838095238095238,528,530,525,sift,7.309645652770996,True,0.0,400.00000709419874,399.9999979936001,400,400
73,2RobotsFull_R2_res0.05.pgm,3,0,-2.048301609791244e-07,1.8838095238095238,528,530,525,sift,8.821016073226929,True,0.0,400.00000709419874,399.9999979936001,400,400
74,2RobotsFull_R2_res0.05.pgm,4,0,-2.048301609791244e-07,1.8838095238095238,528,530,525,sift,10.83587098121643,True,0.0,400.00000709419874,399.9999979936001,400,400
75,2RobotsFull_R2_res0.05.pgm,0,0,-0.00025136264112475803,16.667953667953668,528,529,518,sift,7.191235303878784,True,0.0,499.9984639585853,499.9928312751028,500,500
76,2RobotsFull_R2_res0.05.pgm,1,0,-0.00025136264112475803,16.667953667953668,528,529,518,sift,6.782581806182861,True,0.0,499.9984639585853,499.9928312751028,500,500
77,2RobotsFull_R2_res0.05.pgm,2,0,-0.00025136264112475803,16.667953667953668,528,529,518,sift,7.865631580352783,True,0.0,499.9984639585853,499.9928312751028,500,500
78,2RobotsFull_R2_res0.05.pgm,3,0,-0.00025136264112475803,16.667953667953668,528,529,518,sift,6.679102659225464,True,0.0,499.9984639585853,499.9928312751028,500,500
79,2RobotsFull_R2_res0.05.pgm,4,0,-0.00025136264112475803,16.667953667953668,528,529,518,sift,6.8360936641693115,True,0.0,499.9984639585853,499.9928312751028,500,500
80,2RobotsFull_R2_res0.05.pgm,0,0,-0.0004861735850322442,5.740458015267175,528,535,524,sift,6.86696195602417,True,0.0,600.0060809562611,599.9973952276579,600,600
81,2RobotsFull_R2_res0.05.pgm,1,0,-0.0004861735850322442,5.740458015267175,528,535,524,sift,6.912747144699097,True,0.0,600.0060809562611,599.9973952276579,600,600
82,2RobotsFull_R2_res0.05.pgm,2,0,-0.0004861735850322442,5.740458015267175,528,535,524,sift,6.297993421554565,True,0.0,600.0060809562611,599.9973952276579,600,600
83,2RobotsFull_R2_res0.05.pgm,3,0,-0.0004861735850322442,5.740458015267175,528,535,524,sift,6.648045778274536,True,0.0,600.0060809562611,599.9973952276579,600,600
84,2RobotsFull_R2_res0.05.pgm,4,0,-0.0004861735850322442,5.740458015267175,528,535,524,sift,6.654113054275513,True,0.0,600.0060809562611,599.9973952276579,600,600
85,2RobotsFull_R2_res0.05.pgm,0,0,-0.00036689480214601095,10.402321083172147,528,525,517,sift,6.745870351791382,True,0.0,700.0011687352172,699.9925397658284,700,700
86,2RobotsFull_R2_res0.05.pgm,1,0,-0.00036689480214601095,10.402321083172147,528,525,517,sift,6.588086366653442,True,0.0,700.0011687352172,699.9925397658284,700,700
87,2RobotsFull_R2_res0.05.pgm,2,0,-0.00036689480214601095,10.402321083172147,528,525,517,sift,6.583454847335815,True,0.0,700.0011687352172,699.9925397658284,700,700
88,2RobotsFull_R2_res0.05.pgm,3,0,-0.00036689480214601095,10.402321083172147,528,525,517,sift,6.598925352096558,True,0.0,700.0011687352172,699.9925397658284,700,700
89,2RobotsFull_R2_res0.05.pgm,4,0,-0.00036689480214601095,10.402321083172147,528,525,517,sift,6.667567491531372,True,0.0,700.0011687352172,699.9925397658284,700,700
90,2RobotsFull_R2_res0.05.pgm,0,0,-1.0404717440396977e-06,1.8838095238095238,528,532,525,sift,6.633963346481323,True,0.0,800.000013495895,799.9999745459139,800,800
91,2RobotsFull_R2_res0.05.pgm,1,0,-1.0404717440396977e-06,1.8838095238095238,528,532,525,sift,6.724208831787109,True,0.0,800.000013495895,799.9999745459139,800,800
92,2RobotsFull_R2_res0.05.pgm,2,0,-1.0404717440396977e-06,1.8838095238095238,528,532,525,sift,6.566598892211914,True,0.0,800.000013495895,799.9999745459139,800,800
93,2RobotsFull_R2_res0.05.pgm,3,0,-1.0404717440396977e-06,1.8838095238095238,528,532,525,sift,6.623228073120117,True,0.0,800.000013495895,799.9999745459139,800,800
94,2RobotsFull_R2_res0.05.pgm,4,0,-1.0404717440396977e-06,1.8838095238095238,528,532,525,sift,6.731992244720459,True,0.0,800.000013495895,799.9999745459139,800,800
95,2RobotsFull_R2_res0.05.pgm,0,0,-0.0002520901173538904,16.72007722007722,528,529,518,sift,6.65740442276001,True,0.0,899.9984683685242,899.9928107685469,900,900
96,2RobotsFull_R2_res0.05.pgm,1,0,-0.0002520901173538904,16.72007722007722,528,529,518,sift,6.6044042110443115,True,0.0,899.9984683685242,899.9928107685469,900,900
97,2RobotsFull_R2_res0.05.pgm,2,0,-0.0002520901173538904,16.72007722007722,528,529,518,sift,6.637111663818359,True,0.0,899.9984683685242,899.9928107685469,900,900
98,2RobotsFull_R2_res0.05.pgm,3,0,-0.0002520901173538904,16.72007722007722,528,529,518,sift,6.736734628677368,True,0.0,899.9984683685242,899.9928107685469,900,900
99,2RobotsFull_R2_res0.05.pgm,4,0,-0.0002520901173538904,16.72007722007722,528,529,518,sift,6.702424764633179,True,0.0,899.9984683685242,899.9928107685469,900,900
100,MiniOverlap_R1_res0.05.pgm,0,0,-0.0,0.0,505,505,505,sift,3.099041700363159,True,0.0,0.0,0.0,0,0
101,MiniOverlap_R1_res0.05.pgm,1,0,-0.0,0.0,505,505,505,sift,3.0771119594573975,True,0.0,0.0,0.0,0,0
102,MiniOverlap_R1_res0.05.pgm,2,0,-0.0,0.0,505,505,505,sift,3.056283950805664,True,0.0,0.0,0.0,0,0
103,MiniOverlap_R1_res0.05.pgm,3,0,-0.0,0.0,505,505,505,sift,3.236689805984497,True,0.0,0.0,0.0,0,0
104,MiniOverlap_R1_res0.05.pgm,4,0,-0.0,0.0,505,505,505,sift,3.1088337898254395,True,0.0,0.0,0.0,0,0
105,MiniOverlap_R1_res0.05.pgm,0,0,0.0009279920242545882,15.887323943661972,505,431,426,sift,3.087873697280884,True,0.0,99.98661599238578,100.02439809096583,100,100
106,MiniOverlap_R1_res0.05.pgm,1,0,0.0009279920242545882,15.887323943661972,505,431,426,sift,3.147118091583252,True,0.0,99.98661599238578,100.02439809096583,100,100
107,MiniOverlap_R1_res0.05.pgm,2,0,0.0009279920242545882,15.887323943661972,505,431,426,sift,3.391329765319824,True,0.0,99.98661599238578,100.02439809096583,100,100
108,MiniOverlap_R1_res0.05.pgm,3,0,0.0009279920242545882,15.887323943661972,505,431,426,sift,3.319608211517334,True,0.0,99.98661599238578,100.02439809096583,100,100
109,MiniOverlap_R1_res0.05.pgm,4,0,0.0009279920242545882,15.887323943661972,505,431,426,sift,3.0730104446411133,True,0.0,99.98661599238578,100.02439809096583,100,100
110,MiniOverlap_R1_res0.05.pgm,0,0,1.47604659935856e-05,11.880758807588077,505,370,369,sift,3.0554089546203613,True,0.0,200.0003379738469,200.00076274855252,200,200
111,MiniOverlap_R1_res0.05.pgm,1,0,1.47604659935856e-05,11.880758807588077,505,370,369,sift,3.0759787559509277,True,0.0,200.0003379738469,200.00076274855252,200,200
112,MiniOverlap_R1_res0.05.pgm,2,0,1.47604659935856e-05,11.880758807588077,505,370,369,sift,3.0800387859344482,True,0.0,200.0003379738469,200.00076274855252,200,200
113,MiniOverlap_R1_res0.05.pgm,3,0,1.47604659935856e-05,11.880758807588077,505,370,369,sift,3.051922559738159,True,0.0,200.0003379738469,200.00076274855252,200,200
114,MiniOverlap_R1_res0.05.pgm,4,0,1.47604659935856e-05,11.880758807588077,505,370,369,sift,3.1949126720428467,True,0.0,200.0003379738469,200.00076274855252,200,200
115,MiniOverlap_R1_res0.05.pgm,0,0,-0.0008941711452978077,43.31182795698925,505,280,279,sift,3.0169763565063477,True,0.0,300.0147098201997,299.98058572595966,300,300
116,MiniOverlap_R1_res0.05.pgm,1,0,-0.0008941711452978077,43.31182795698925,505,280,279,sift,3.052403688430786,True,0.0,300.0147098201997,299.98058572595966,300,300
117,MiniOverlap_R1_res0.05.pgm,2,0,-0.0008941711452978077,43.31182795698925,505,280,279,sift,3.0243752002716064,True,0.0,300.0147098201997,299.98058572595966,300,300
118,MiniOverlap_R1_res0.05.pgm,3,0,-0.0008941711452978077,43.31182795698925,505,280,279,sift,3.0848095417022705,True,0.0,300.0147098201997,299.98058572595966,300,300
119,MiniOverlap_R1_res0.05.pgm,4,0,-0.0008941711452978077,43.31182795698925,505,280,279,sift,3.1081299781799316,True,0.0,300.0147098201997,299.98058572595966,300,300
120,MiniOverlap_R1_res0.05.pgm,0,0,-1.754489167172109e-05,49.76555023923445,505,209,209,sift,3.0131897926330566,True,0.0,400.0010379453496,400.0003788022374,400,400
121,MiniOverlap_R1_res0.05.pgm,1,0,-1.754489167172109e-05,49.76555023923445,505,209,209,sift,3.0506234169006348,True,0.0,400.0010379453496,400.0003788022374,400,400
122,MiniOverlap_R1_res0.05.pgm,2,0,-1.754489167172109e-05,49.76555023923445,505,209,209,sift,3.0239269733428955,True,0.0,400.0010379453496,400.0003788022374,400,400
123,MiniOverlap_R1_res0.05.pgm,3,0,-1.754489167172109e-05,49.76555023923445,505,209,209,sift,3.0074923038482666,True,0.0,400.0010379453496,400.0003788022374,400,400
124,MiniOverlap_R1_res0.05.pgm,4,0,-1.754489167172109e-05,49.76555023923445,505,209,209,sift,2.9938549995422363,True,0.0,400.0010379453496,400.0003788022374,400,400
125,MiniOverlap_R1_res0.05.pgm,0,0,-7.36397895642369e-05,63.94736842105263,505,133,133,sift,2.970949172973633,True,0.0,499.99760465100036,499.9947401582375,500,500
126,MiniOverlap_R1_res0.05.pgm,1,0,-7.36397895642369e-05,63.94736842105263,505,133,133,sift,2.9844212532043457,True,0.0,499.99760465100036,499.9947401582375,500,500
127,MiniOverlap_R1_res0.05.pgm,2,0,-7.36397895642369e-05,63.94736842105263,505,133,133,sift,3.0207560062408447,True,0.0,499.99760465100036,499.9947401582375,500,500
128,MiniOverlap_R1_res0.05.pgm,3,0,-7.36397895642369e-05,63.94736842105263,505,133,133,sift,3.1040520668029785,True,0.0,499.99760465100036,499.9947401582375,500,500
129,MiniOverlap_R1_res0.05.pgm,4,0,-7.36397895642369e-05,63.94736842105263,505,133,133,sift,2.964292287826538,True,0.0,499.99760465100036,499.9947401582375,500,500
130,MiniOverlap_R1_res0.05.pgm,0,0,0.00017911640741741897,124.91304347826087,505,116,115,sift,2.9799904823303223,True,0.0,600.0249281722894,600.0327542322988,600,600
131,MiniOverlap_R1_res0.05.pgm,1,0,0.00017911640741741897,124.91304347826087,505,116,115,sift,3.0985031127929688,True,0.0,600.0249281722894,600.0327542322988,600,600
132,MiniOverlap_R1_res0.05.pgm,2,0,0.00017911640741741897,124.91304347826087,505,116,115,sift,3.002530097961426,True,0.0,600.0249281722894,600.0327542322988,600,600
133,MiniOverlap_R1_res0.05.pgm,3,0,0.00017911640741741897,124.91304347826087,505,116,115,sift,3.0271711349487305,True,0.0,600.0249281722894,600.0327542322988,600,600
134,MiniOverlap_R1_res0.05.pgm,4,0,0.00017911640741741897,124.91304347826087,505,116,115,sift,3.0163049697875977,True,0.0,600.0249281722894,600.0327542322988,600,600
135,MiniOverlap_R1_res0.05.pgm,0,0,-1.4235437753366656e-06,42.48235294117647,505,85,85,sift,2.9810738563537598,True,0.0,700.0000315083363,699.9999815341491,700,700
136,MiniOverlap_R1_res0.05.pgm,1,0,-1.4235437753366656e-06,42.48235294117647,505,85,85,sift,3.261455774307251,True,0.0,700.0000315083363,699.9999815341491,700,700
137,MiniOverlap_R1_res0.05.pgm,2,0,-1.4235437753366656e-06,42.48235294117647,505,85,85,sift,3.1958422660827637,True,0.0,700.0000315083363,699.9999815341491,700,700
138,MiniOverlap_R1_res0.05.pgm,3,0,-1.4235437753366656e-06,42.48235294117647,505,85,85,sift,3.2695586681365967,True,0.0,700.0000315083363,699.9999815341491,700,700
139,MiniOverlap_R1_res0.05.pgm,4,0,-1.4235437753366656e-06,42.48235294117647,505,85,85,sift,2.9494590759277344,True,0.0,700.0000315083363,699.9999815341491,700,700
140,MiniOverlap_R1_res0.05.pgm,0,0,-3.8546082950653634e-06,119.76086956521739,505,46,46,sift,2.9897029399871826,True,0.0,800.0000788371492,799.9999465640658,800,800
141,MiniOverlap_R1_res0.05.pgm,1,0,-3.8546082950653634e-06,119.76086956521739,505,46,46,sift,2.9756438732147217,True,0.0,800.0000788371492,799.9999465640658,800,800
142,MiniOverlap_R1_res0.05.pgm,2,0,-3.8546082950653634e-06,119.76086956521739,505,46,46,sift,3.130417823791504,True,0.0,800.0000788371492,799.9999465640658,800,800
143,MiniOverlap_R1_res0.05.pgm,3,0,-3.8546082950653634e-06,119.76086956521739,505,46,46,sift,3.0282745361328125,True,0.0,800.0000788371492,799.9999465640658,800,800
144,MiniOverlap_R1_res0.05.pgm,4,0,-3.8546082950653634e-06,119.76086956521739,505,46,46,sift,3.1080944538116455,True,0.0,800.0000788371492,799.9999465640658,800,800
145,MiniOverlap_R1_res0.05.pgm,0,0,-1.077713293185729e-05,28.03125,505,32,32,sift,2.966271162033081,True,0.0,900.0002172393882,899.9998527619782,900,900
146,MiniOverlap_R1_res0.05.pgm,1,0,-1.077713293185729e-05,28.03125,505,32,32,sift,2.958946704864502,True,0.0,900.0002172393882,899.9998527619782,900,900
147,MiniOverlap_R1_res0.05.pgm,2,0,-1.077713293185729e-05,28.03125,505,32,32,sift,2.9651975631713867,True,0.0,900.0002172393882,899.9998527619782,900,900
148,MiniOverlap_R1_res0.05.pgm,3,0,-1.077713293185729e-05,28.03125,505,32,32,sift,2.961940050125122,True,0.0,900.0002172393882,899.9998527619782,900,900
149,MiniOverlap_R1_res0.05.pgm,4,0,-1.077713293185729e-05,28.03125,505,32,32,sift,2.9333925247192383,True,0.0,900.0002172393882,899.9998527619782,900,900
150,MiniOverlap_R2_res0.05.pgm,0,0,-0.0,0.0,539,539,539,sift,3.257112741470337,True,0.0,0.0,0.0,0,0
151,MiniOverlap_R2_res0.05.pgm,1,0,-0.0,0.0,539,539,539,sift,3.1083266735076904,True,0.0,0.0,0.0,0,0
152,MiniOverlap_R2_res0.05.pgm,2,0,-0.0,0.0,539,539,539,sift,3.054187774658203,True,0.0,0.0,0.0,0,0
153,MiniOverlap_R2_res0.05.pgm,3,0,-0.0,0.0,539,539,539,sift,3.080023765563965,True,0.0,0.0,0.0,0,0
154,MiniOverlap_R2_res0.05.pgm,4,0,-0.0,0.0,539,539,539,sift,3.0433874130249023,True,0.0,0.0,0.0,0,0
155,MiniOverlap_R2_res0.05.pgm,0,0,-0.00039471961375835206,15.217672413793103,539,467,464,sift,3.0857696533203125,True,0.0,100.00552910636647,99.986576931045,100,100
156,MiniOverlap_R2_res0.05.pgm,1,0,-0.00039471961375835206,15.217672413793103,539,467,464,sift,3.0662074089050293,True,0.0,100.00552910636647,99.986576931045,100,100
157,MiniOverlap_R2_res0.05.pgm,2,0,-0.00039471961375835206,15.217672413793103,539,467,464,sift,3.140089750289917,True,0.0,100.00552910636647,99.986576931045,100,100
158,MiniOverlap_R2_res0.05.pgm,3,0,-0.00039471961375835206,15.217672413793103,539,467,464,sift,3.084681987762451,True,0.0,100.00552910636647,99.986576931045,100,100
159,MiniOverlap_R2_res0.05.pgm,4,0,-0.00039471961375835206,15.217672413793103,539,467,464,sift,3.0517351627349854,True,0.0,100.00552910636647,99.986576931045,100,100
160,MiniOverlap_R2_res0.05.pgm,0,0,-0.0011142712985640064,39.06182795698925,539,375,372,sift,3.027407646179199,True,0.0,200.02346556414332,199.97654379896716,200,200
161,MiniOverlap_R2_res0.05.pgm,1,0,-0.0011142712985640064,39.06182795698925,539,375,372,sift,3.038299560546875,True,0.0,200.02346556414332,199.97654379896716,200,200
162,MiniOverlap_R2_res0.05.pgm,2,0,-0.0011142712985640064,39.06182795698925,539,375,372,sift,3.0625498294830322,True,0.0,200.02346556414332,199.97654379896716,200,200
163,MiniOverlap_R2_res0.05.pgm,3,0,-0.0011142712985640064,39.06182795698925,539,375,372,sift,3.0340640544891357,True,0.0,200.02346556414332,199.97654379896716,200,200
164,MiniOverlap_R2_res0.05.pgm,4,0,-0.0011142712985640064,39.06182795698925,539,375,372,sift,3.0409951210021973,True,0.0,200.02346556414332,199.97654379896716,200,200
165,MiniOverlap_R2_res0.05.pgm,0,0,-0.0003047353727684553,20.855072463768117,539,348,345,sift,3.0451836585998535,True,0.0,300.0034938251096,299.99113991237135,300,300
166,MiniOverlap_R2_res0.05.pgm,1,0,-0.0003047353727684553,20.855072463768117,539,348,345,sift,3.0619559288024902,True,0.0,300.0034938251096,299.99113991237135,300,300
167,MiniOverlap_R2_res0.05.pgm,2,0,-0.0003047353727684553,20.855072463768117,539,348,345,sift,3.105076551437378,True,0.0,300.0034938251096,299.99113991237135,300,300
168,MiniOverlap_R2_res0.05.pgm,3,0,-0.0003047353727684553,20.855072463768117,539,348,345,sift,3.0539774894714355,True,0.0,300.0034938251096,299.99113991237135,300,300
169,MiniOverlap_R2_res0.05.pgm,4,0,-0.0003047353727684553,20.855072463768117,539,348,345,sift,3.0756185054779053,True,0.0,300.0034938251096,299.99113991237135,300,300
170,MiniOverlap_R2_res0.05.pgm,0,0,-2.826456641092962e-05,22.231884057971016,539,348,345,sift,3.051757335662842,True,0.0,400.00315014156433,400.002322753388,400,400
171,MiniOverlap_R2_res0.05.pgm,1,0,-2.826456641092962e-05,22.231884057971016,539,348,345,sift,3.1021792888641357,True,0.0,400.00315014156433,400.002322753388,400,400
172,MiniOverlap_R2_res0.05.pgm,2,0,-2.826456641092962e-05,22.231884057971016,539,348,345,sift,3.0698585510253906,True,0.0,400.00315014156433,400.002322753388,400,400
