combination,match_ratio,numGoodMatches,originalResolution_div_transformedResolution,originalResolution_div_transformedResolution_minus_scaleRecovered,original_filename,original_resolution,percentage_overlap,scaleRecovered,success,thetaRecovered,transformed_filename,transformed_resolution
"[0, 22]",0.7105263157894737,27,1.0,0.16547882624301335,maze\map_half_0.pgm,0.1,5.3120128151951596,1.1654788262430134,False,148.4139021373863,maze\test9.pgm,0.1
