,FileNames,ransacReprojThreshold,combinations,calculated_theta(degrees),average_distance,original_num_features,rotated_num_features,num_good_matches,detector_type,elapsed_time(s),successful_merge,distance_from_feature_after_merge,percentage_outliers,calculated_scale
37,2RobotsFull_R2_res0.05.pgm_FuulPath_res0.05.pgm,1,9,37.011228807146566,1302.787456445993,567,657,287,sift,4.905855655670166,False,449.92486572265625,0.0,1.003574279204873
38,Block_R1_res0.05.pgm_2RobotsFull_R2_res0.05.pgm,1,10,176.13700155972958,1368.0747663551401,334,567,214,sift,6.758810997009277,False,853.0313720703125,0.0,5.147245778823162
39,2RobotsFull_R2_res0.05.pgm_Block_R2_res0.05.pgm,1,11,35.283767812994746,1369.8152610441766,567,460,249,sift,7.728954792022705,False,427.06011962890625,0.0,0.9792753301891757
40,2RobotsFull_R2_res0.05.pgm_SouthWing_res0.05.pgm,1,12,9.084273995568621,1405.00790513834,567,470,253,sift,5.082036972045898,False,730.0848999023438,0.0,2.4570482345560283
41,MiniOverlap_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,1,13,69.81762496735354,1445.7146739130435,694,708,368,sift,3.6912388801574707,False,524.6769409179688,0.5181347150259068,1.3566830644814387
42,MiniOverlap_R1_res0.05.pgm_FuulPath_res0.05.pgm,1,14,1.720906260105714,1317.0917159763314,694,657,338,sift,3.658088445663452,False,514.0899658203125,0.0,1.0000239248330456
43,MiniOverlap_R1_res0.05.pgm_Block_R1_res0.05.pgm,1,15,24.491204819670802,1186.1256281407036,694,334,199,sift,3.5907609462738037,False,352.35125732421875,1.4150943396226416,1.0196127722115653
44,MiniOverlap_R1_res0.05.pgm_Block_R2_res0.05.pgm,1,16,-0.568290990387786,1303.3607142857143,694,460,280,sift,6.642611265182495,False,379.92425537109375,0.0,1.0002815027398217
45,MiniOverlap_R1_res0.05.pgm_SouthWing_res0.05.pgm,1,17,-25.912438074540592,1403.1904761904761,694,470,273,sift,3.8727753162384033,False,675.4214477539062,0.0,1.6453798373060575
46,MiniOverlap_R2_res0.05.pgm_FuulPath_res0.05.pgm,1,18,-2.623315670404809,1363.9932432432433,708,657,296,sift,3.7058746814727783,False,525.9038696289062,0.0,1.00044667787287
47,MiniOverlap_R2_res0.05.pgm_Block_R1_res0.05.pgm,1,19,101.61019701744162,1294.1884816753927,708,334,191,sift,3.5243420600891113,False,404.9631652832031,1.1976047904191618,0.793301902425995
48,MiniOverlap_R2_res0.05.pgm_Block_R2_res0.05.pgm,1,20,-90.51992565681871,1433.0806451612902,708,460,248,sift,6.528505086898804,False,511.0837097167969,0.0,0.3940834152252271
49,MiniOverlap_R2_res0.05.pgm_SouthWing_res0.05.pgm,1,21,-116.51863597148473,1360.7340823970037,708,470,267,sift,3.5008656978607178,False,431.79046630859375,0.0,0.2730332852797534
50,FuulPath_res0.05.pgm_Block_R1_res0.05.pgm,1,22,13.178400045006855,1176.4717948717948,657,334,195,sift,3.536052942276001,False,403.9321594238281,0.0,0.994794315241433
51,FuulPath_res0.05.pgm_Block_R2_res0.05.pgm,1,23,-1.8084266584686401,1376.8803088803088,657,460,259,sift,6.6700439453125,False,553.7262573242188,1.048951048951049,0.9998527906921237
52,FuulPath_res0.05.pgm_SouthWing_res0.05.pgm,1,24,-119.44437697361323,1445.0503875968993,657,470,258,sift,3.468658447265625,False,406.5014953613281,0.0,0.2206098956367423
53,Block_R1_res0.05.pgm_Block_R2_res0.05.pgm,1,25,-15.043040167356914,1329.816037735849,334,460,212,sift,6.568434953689575,False,401.549072265625,0.4016064257028112,1.0020830639295522
54,Block_R1_res0.05.pgm_SouthWing_res0.05.pgm,1,26,54.18192936524983,1459.6858638743456,334,470,191,sift,3.4960365295410156,False,429.4477233886719,2.6548672566371683,0.5265904976636563
55,Block_R2_res0.05.pgm_SouthWing_res0.05.pgm,1,27,96.03230702499191,1375.556074766355,460,470,214,sift,4.709258317947388,False,440.67376708984375,0.0,1.025899185486382
56,2RobotsFull_R2_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,2,0,-49.50911466579563,1521.0655172413792,567,658,290,sift,7.893428564071655,False,672.0818481445312,0.26455026455026454,1.048238084765953
57,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,2,1,-5.898674731397339,1376.08038585209,658,694,311,sift,4.844820022583008,False,518.4734497070312,0.2840909090909091,1.001412300483019
58,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,2,2,-1.7809956913691922,1400.5060240963855,658,708,332,sift,4.971750974655151,False,518.8106079101562,0.0,1.000124959873534
59,2RobotsFull_R1_res0.05.pgm_FuulPath_res0.05.pgm,2,3,-4.355874893777887,1410.5531135531135,658,657,273,sift,6.4006147384643555,False,565.3538208007812,0.0,0.9989515591474988
60,Block_R1_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,2,4,159.29473067286733,1517.217741935484,334,658,248,sift,8.553312540054321,False,747.2615966796875,0.0,2.4044713864339173
61,2RobotsFull_R1_res0.05.pgm_Block_R2_res0.05.pgm,2,5,-6.458235050545706,1408.5647058823529,658,460,255,sift,8.488592147827148,False,558.5578002929688,0.0,1.0017926180981753
62,SouthWing_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,2,6,-133.6799542724251,1447.3948339483395,470,658,271,sift,6.7002503871917725,False,539.2323608398438,2.5423728813559325,0.7360237829606006
63,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,2,7,35.60020467003099,1321.8079470198675,567,694,302,sift,4.874148845672607,False,423.9560241699219,0.2652519893899204,0.9960814677961136
64,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,2,8,-37.97319515091153,1442.135646687697,567,708,317,sift,4.9083123207092285,False,503.1761474609375,0.0,0.7280478405966594
65,2RobotsFull_R2_res0.05.pgm_FuulPath_res0.05.pgm,2,9,37.24096827341659,1302.787456445993,567,657,287,sift,4.864428997039795,False,479.4534912109375,0.0,0.995832319375886
66,Block_R1_res0.05.pgm_2RobotsFull_R2_res0.05.pgm,2,10,-50.08742955158497,1368.0747663551401,334,567,214,sift,7.953896999359131,False,520.6508178710938,0.0,1.002409101546664
67,2RobotsFull_R2_res0.05.pgm_Block_R2_res0.05.pgm,2,11,34.7831924619138,1369.8152610441766,567,460,249,sift,9.09696626663208,False,410.1942443847656,0.0,0.9971892445104255
68,2RobotsFull_R2_res0.05.pgm_SouthWing_res0.05.pgm,2,12,9.084273995568621,1405.00790513834,567,470,253,sift,6.558404207229614,False,730.0848999023438,0.0,2.4570482345560283
69,MiniOverlap_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,2,13,69.81762496735354,1445.7146739130435,694,708,368,sift,4.046086549758911,False,524.6769409179688,0.5181347150259068,1.3566830644814387
70,MiniOverlap_R1_res0.05.pgm_FuulPath_res0.05.pgm,2,14,1.6367818581549276,1317.0917159763314,694,657,338,sift,4.2629029750823975,False,532.2942504882812,0.0,1.0003651705541659
71,MiniOverlap_R1_res0.05.pgm_Block_R1_res0.05.pgm,2,15,23.032939639322315,1186.1256281407036,694,334,199,sift,5.3807594776153564,False,348.4115295410156,0.4716981132075472,1.0158963890388941
72,MiniOverlap_R1_res0.05.pgm_Block_R2_res0.05.pgm,2,16,-0.5379415844507137,1303.3607142857143,694,460,280,sift,9.316025972366333,False,366.0497131347656,1.3114754098360655,1.0007778942300145
73,MiniOverlap_R1_res0.05.pgm_SouthWing_res0.05.pgm,2,17,-25.912438074540592,1403.1904761904761,694,470,273,sift,5.408962726593018,False,675.4214477539062,0.0,1.6453798373060575
74,MiniOverlap_R2_res0.05.pgm_FuulPath_res0.05.pgm,2,18,-2.6854681023415052,1363.9932432432433,708,657,296,sift,7.172199249267578,False,543.4166259765625,0.0,1.0007298150335489
75,MiniOverlap_R2_res0.05.pgm_Block_R1_res0.05.pgm,2,19,101.61019701744162,1294.1884816753927,708,334,191,sift,4.08062481880188,False,404.9631652832031,1.1976047904191618,0.793301902425995
76,MiniOverlap_R2_res0.05.pgm_Block_R2_res0.05.pgm,2,20,85.23027606804784,1433.0806451612902,708,460,248,sift,8.30558967590332,False,520.569091796875,1.4336917562724014,1.0291182203887834
77,MiniOverlap_R2_res0.05.pgm_SouthWing_res0.05.pgm,2,21,-116.51863597148473,1360.7340823970037,708,470,267,sift,4.11672306060791,False,431.79046630859375,0.0,0.2730332852797534
78,FuulPath_res0.05.pgm_Block_R1_res0.05.pgm,2,22,13.177341679685007,1176.4717948717948,657,334,195,sift,4.434951543807983,False,407.7612609863281,0.0,0.9947353293963397
79,FuulPath_res0.05.pgm_Block_R2_res0.05.pgm,2,23,-1.8257742194905724,1376.8803088803088,657,460,259,sift,8.52887749671936,False,504.08984375,0.7168458781362007,0.9895882697694334
80,FuulPath_res0.05.pgm_SouthWing_res0.05.pgm,2,24,78.40609232596306,1445.0503875968993,657,470,258,sift,4.121189117431641,False,325.2086486816406,0.0,0.11865126572181166
81,Block_R1_res0.05.pgm_Block_R2_res0.05.pgm,2,25,-14.953946944740268,1329.816037735849,334,460,212,sift,7.71140456199646,False,424.380615234375,0.4016064257028112,1.0022431395968692
82,Block_R1_res0.05.pgm_SouthWing_res0.05.pgm,2,26,54.18192936524983,1459.6858638743456,334,470,191,sift,4.241755723953247,False,429.4477233886719,2.6548672566371683,0.5265904976636563
83,Block_R2_res0.05.pgm_SouthWing_res0.05.pgm,2,27,24.496145091970345,1375.556074766355,460,470,214,sift,6.411442279815674,False,646.4537963867188,0.0,1.2856399686494977
84,2RobotsFull_R2_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,3,0,-42.8326742994512,1521.0655172413792,567,658,290,sift,9.484426259994507,False,609.7031860351562,0.0,0.8539504223630846
85,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,3,1,-5.956014822245948,1376.08038585209,658,694,311,sift,6.514349460601807,False,489.6922912597656,0.5865102639296188,0.9983663669547513
86,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,3,2,-1.9194918102158838,1400.5060240963855,658,708,332,sift,9.725380659103394,False,523.5458374023438,0.0,0.9989019807737369
87,2RobotsFull_R1_res0.05.pgm_FuulPath_res0.05.pgm,3,3,-4.355648054003733,1410.5531135531135,658,657,273,sift,5.4890828132629395,False,544.6107788085938,0.0,0.9991149736552115
88,Block_R1_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,3,4,-8.552750754376886,1517.217741935484,334,658,248,sift,6.900329351425171,False,578.6033325195312,0.6349206349206349,0.9988199063094185
89,2RobotsFull_R1_res0.05.pgm_Block_R2_res0.05.pgm,3,5,-6.499040045556045,1408.5647058823529,658,460,255,sift,7.9954514503479,False,561.0903930664062,0.0,0.997888846304317
90,SouthWing_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,3,6,-91.31402294001899,1447.3948339483395,470,658,271,sift,6.77730131149292,False,579.54931640625,0.0,0.7013391608335835
91,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,3,7,35.57632457112004,1321.8079470198675,567,694,302,sift,5.086453676223755,False,425.6344909667969,0.27932960893854747,0.994877905237898
92,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,3,8,-37.97319515091153,1442.135646687697,567,708,317,sift,4.987366437911987,False,503.1761474609375,0.0,0.7280478405966594
93,2RobotsFull_R2_res0.05.pgm_FuulPath_res0.05.pgm,3,9,37.22552456483445,1302.787456445993,567,657,287,sift,4.973752021789551,False,452.9091796875,0.0,0.9951832584013742
94,Block_R1_res0.05.pgm_2RobotsFull_R2_res0.05.pgm,3,10,-50.060157663060615,1368.0747663551401,334,567,214,sift,6.883742570877075,False,487.5995788574219,0.0,1.0012336072270522
95,2RobotsFull_R2_res0.05.pgm_Block_R2_res0.05.pgm,3,11,36.583197976167604,1369.8152610441766,567,460,249,sift,7.8968260288238525,False,427.33709716796875,0.6920415224913495,1.0000321898315876
96,2RobotsFull_R2_res0.05.pgm_SouthWing_res0.05.pgm,3,12,9.084273995568621,1405.00790513834,567,470,253,sift,5.142499208450317,False,730.0848999023438,0.0,2.4570482345560283
97,MiniOverlap_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,3,13,69.81762496735354,1445.7146739130435,694,708,368,sift,3.819145917892456,False,524.6769409179688,0.5181347150259068,1.3566830644814387
98,MiniOverlap_R1_res0.05.pgm_FuulPath_res0.05.pgm,3,14,1.6444095847452078,1317.0917159763314,694,657,338,sift,3.846372365951538,False,526.800048828125,0.0,1.0001344042443145
99,MiniOverlap_R1_res0.05.pgm_Block_R1_res0.05.pgm,3,15,14.382988684076187,1186.1256281407036,694,334,199,sift,4.4271814823150635,False,339.97735595703125,0.4761904761904762,0.9972583098354749
100,MiniOverlap_R1_res0.05.pgm_Block_R2_res0.05.pgm,3,16,-0.6098608497015467,1303.3607142857143,694,460,280,sift,7.24445366859436,False,353.0494384765625,0.6369426751592357,1.0001209340739907
101,MiniOverlap_R1_res0.05.pgm_SouthWing_res0.05.pgm,3,17,-25.912438074540592,1403.1904761904761,694,470,273,sift,3.9459221363067627,False,675.4214477539062,0.0,1.6453798373060575
102,MiniOverlap_R2_res0.05.pgm_FuulPath_res0.05.pgm,3,18,-2.6454305264567632,1363.9932432432433,708,657,296,sift,3.8610615730285645,False,518.3722534179688,0.0,1.000432425295276
103,MiniOverlap_R2_res0.05.pgm_Block_R1_res0.05.pgm,3,19,101.61019701744162,1294.1884816753927,708,334,191,sift,3.8708200454711914,False,404.9631652832031,1.1976047904191618,0.793301902425995
104,MiniOverlap_R2_res0.05.pgm_Block_R2_res0.05.pgm,3,20,85.23027606804784,1433.0806451612902,708,460,248,sift,7.101387023925781,False,520.569091796875,1.4336917562724014,1.0291182203887834
105,MiniOverlap_R2_res0.05.pgm_SouthWing_res0.05.pgm,3,21,-116.51863597148473,1360.7340823970037,708,470,267,sift,3.70397686958313,False,431.79046630859375,0.0,0.2730332852797534
106,FuulPath_res0.05.pgm_Block_R1_res0.05.pgm,3,22,13.239050424772964,1176.4717948717948,657,334,195,sift,3.6981217861175537,False,410.5083312988281,0.0,0.9952337747970553
107,FuulPath_res0.05.pgm_Block_R2_res0.05.pgm,3,23,-1.7550068243182768,1376.8803088803088,657,460,259,sift,7.764084339141846,False,554.1456909179688,0.3448275862068966,0.999801576824992
108,FuulPath_res0.05.pgm_SouthWing_res0.05.pgm,3,24,78.40609232596306,1445.0503875968993,657,470,258,sift,4.38373875617981,False,325.2086486816406,0.0,0.11865126572181166
109,Block_R1_res0.05.pgm_Block_R2_res0.05.pgm,3,25,-15.065544334850783,1329.816037735849,334,460,212,sift,7.564868688583374,False,409.8846130371094,0.7782101167315175,1.0024296757348523
110,Block_R1_res0.05.pgm_SouthWing_res0.05.pgm,3,26,54.18192936524983,1459.6858638743456,334,470,191,sift,3.819199323654175,False,429.4477233886719,2.6548672566371683,0.5265904976636563
111,Block_R2_res0.05.pgm_SouthWing_res0.05.pgm,3,27,24.496145091970345,1375.556074766355,460,470,214,sift,5.925686359405518,False,646.4537963867188,0.0,1.2856399686494977
112,2RobotsFull_R2_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,4,0,-42.83267429945121,1521.0655172413792,567,658,290,sift,9.718560218811035,False,609.7031860351562,0.0,0.8539504223630846
113,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,4,1,-5.945934504073881,1376.08038585209,658,694,311,sift,5.775163650512695,False,493.3971862792969,0.2949852507374631,0.9984773311890183
114,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,4,2,-1.832345646141594,1400.5060240963855,658,708,332,sift,5.024495840072632,False,501.90521240234375,0.0,1.0018530416187277
115,2RobotsFull_R1_res0.05.pgm_FuulPath_res0.05.pgm,4,3,-4.376146220945492,1410.5531135531135,658,657,273,sift,4.931700706481934,False,516.1470336914062,0.0,0.9984434728106487
116,Block_R1_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,4,4,-8.569653688918216,1517.217741935484,334,658,248,sift,6.887634515762329,False,558.55908203125,0.0,1.0023621712793693
117,2RobotsFull_R1_res0.05.pgm_Block_R2_res0.05.pgm,4,5,-6.434110280891327,1408.5647058823529,658,460,255,sift,7.933911323547363,False,546.5839233398438,0.0,0.998895197719212
118,SouthWing_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,4,6,-91.31402294001899,1447.3948339483395,470,658,271,sift,7.980311632156372,False,579.54931640625,0.0,0.7013391608335835
119,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,4,7,35.80816383325574,1321.8079470198675,567,694,302,sift,5.3543455600738525,False,435.1705017089844,0.2808988764044944,0.9979888991640845
120,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,4,8,-25.856038847946625,1442.135646687697,567,708,317,sift,5.980972528457642,False,492.63250732421875,0.0,1.2548262961873156
121,2RobotsFull_R2_res0.05.pgm_FuulPath_res0.05.pgm,4,9,36.91493640162311,1302.787456445993,567,657,287,sift,6.276846408843994,False,452.4326171875,0.0,1.001419430380799
122,Block_R1_res0.05.pgm_2RobotsFull_R2_res0.05.pgm,4,10,-50.03316592398991,1368.0747663551401,334,567,214,sift,6.808281421661377,False,509.977294921875,0.0,1.002093338319564
123,2RobotsFull_R2_res0.05.pgm_Block_R2_res0.05.pgm,4,11,36.2294236057991,1369.8152610441766,567,460,249,sift,8.818575143814087,False,407.880126953125,1.079136690647482,0.999498814143084
124,2RobotsFull_R2_res0.05.pgm_SouthWing_res0.05.pgm,4,12,150.25823919664853,1405.00790513834,567,470,253,sift,4.922022819519043,False,515.8696899414062,0.0,1.0626715525249915
125,MiniOverlap_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,4,13,69.81762496735354,1445.7146739130435,694,708,368,sift,4.3483898639678955,False,524.6769409179688,0.5181347150259068,1.3566830644814387
126,MiniOverlap_R1_res0.05.pgm_FuulPath_res0.05.pgm,4,14,1.4840212206797134,1317.0917159763314,694,657,338,sift,4.0205090045928955,False,524.0809326171875,0.0,1.005551336180097
127,MiniOverlap_R1_res0.05.pgm_Block_R1_res0.05.pgm,4,15,14.296230240656637,1186.1256281407036,694,334,199,sift,3.8695948123931885,False,318.098388671875,1.4705882352941175,0.9963029270191769
128,MiniOverlap_R1_res0.05.pgm_Block_R2_res0.05.pgm,4,16,-0.6093745912163537,1303.3607142857143,694,460,280,sift,7.306343078613281,False,354.5401916503906,0.32786885245901637,0.9999903018576829
129,MiniOverlap_R1_res0.05.pgm_SouthWing_res0.05.pgm,4,17,-25.912438074540592,1403.1904761904761,694,470,273,sift,4.517330646514893,False,675.4214477539062,0.0,1.6453798373060575
130,MiniOverlap_R2_res0.05.pgm_FuulPath_res0.05.pgm,4,18,-2.6454305264567632,1363.9932432432433,708,657,296,sift,4.7298743724823,False,518.3722534179688,0.0,1.000432425295276
131,MiniOverlap_R2_res0.05.pgm_Block_R1_res0.05.pgm,4,19,102.63044998550568,1294.1884816753927,708,334,191,sift,3.6529035568237305,False,485.3314514160156,0.0,1.0314634020183462
132,MiniOverlap_R2_res0.05.pgm_Block_R2_res0.05.pgm,4,20,85.21073337539102,1433.0806451612902,708,460,248,sift,6.729948043823242,False,510.05157470703125,0.6872852233676976,1.02953941698679
133,MiniOverlap_R2_res0.05.pgm_SouthWing_res0.05.pgm,4,21,-116.51863597148473,1360.7340823970037,708,470,267,sift,3.4458799362182617,False,431.79046630859375,0.0,0.2730332852797534
134,FuulPath_res0.05.pgm_Block_R1_res0.05.pgm,4,22,13.215866826740815,1176.4717948717948,657,334,195,sift,3.6700730323791504,False,397.8958435058594,0.0,0.9965156295592319
135,FuulPath_res0.05.pgm_Block_R2_res0.05.pgm,4,23,-2.1664365088355333,1376.8803088803088,657,460,259,sift,6.668806076049805,False,573.4480590820312,0.33670033670033667,1.0018135238419354
136,FuulPath_res0.05.pgm_SouthWing_res0.05.pgm,4,24,78.40609232596306,1445.0503875968993,657,470,258,sift,3.4445459842681885,False,325.2086486816406,0.0,0.11865126572181166
137,Block_R1_res0.05.pgm_Block_R2_res0.05.pgm,4,25,-15.116571533762682,1329.816037735849,334,460,212,sift,6.511835336685181,False,384.6480712890625,1.1406844106463878,1.0020260906008793
138,Block_R1_res0.05.pgm_SouthWing_res0.05.pgm,4,26,90.35166760282628,1459.6858638743456,334,470,191,sift,3.5514469146728516,False,436.1691589355469,0.0,1.0285130193018195
139,Block_R2_res0.05.pgm_SouthWing_res0.05.pgm,4,27,24.496145091970345,1375.556074766355,460,470,214,sift,4.773189306259155,False,646.4537963867188,0.0,1.2856399686494977
140,2RobotsFull_R2_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,5,0,-42.83267429945121,1521.0655172413792,567,658,290,sift,8.23213791847229,False,609.7031860351562,0.0,0.8539504223630846
141,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,5,1,-5.952413670689949,1376.08038585209,658,694,311,sift,4.814428329467773,False,496.1598815917969,0.27932960893854747,0.9987773238992745
142,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,5,2,-1.8621002866534453,1400.5060240963855,658,708,332,sift,4.7806315422058105,False,499.71282958984375,0.0,1.0023437540566589
143,2RobotsFull_R1_res0.05.pgm_FuulPath_res0.05.pgm,5,3,-4.379975173459267,1410.5531135531135,658,657,273,sift,4.769078493118286,False,529.2921142578125,0.0,0.9985822654165809
144,Block_R1_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,5,4,-8.569653688918216,1517.217741935484,334,658,248,sift,6.65097713470459,False,558.55908203125,0.0,1.0023621712793693
145,2RobotsFull_R1_res0.05.pgm_Block_R2_res0.05.pgm,5,5,-6.569197165372609,1408.5647058823529,658,460,255,sift,7.628503322601318,False,541.1143798828125,0.0,1.0006238869117248
146,SouthWing_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,5,6,-91.31402294001899,1447.3948339483395,470,658,271,sift,6.497168064117432,False,579.54931640625,0.0,0.7013391608335835
147,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,5,7,35.74846287193989,1321.8079470198675,567,694,302,sift,4.811200141906738,False,443.5848693847656,0.28169014084507044,0.9979056226819536
148,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,5,8,-25.856038847946625,1442.135646687697,567,708,317,sift,5.938704967498779,False,492.63250732421875,0.0,1.2548262961873156
149,2RobotsFull_R2_res0.05.pgm_FuulPath_res0.05.pgm,5,9,36.95539065536369,1302.787456445993,567,657,287,sift,5.182796001434326,False,464.5218811035156,0.0,1.0002960191826251
150,Block_R1_res0.05.pgm_2RobotsFull_R2_res0.05.pgm,5,10,-49.89184363442442,1368.0747663551401,334,567,214,sift,7.742412805557251,False,494.7210998535156,0.0,1.0028924288981644
151,2RobotsFull_R2_res0.05.pgm_Block_R2_res0.05.pgm,5,11,34.431851758169806,1369.8152610441766,567,460,249,sift,7.508815288543701,False,427.87939453125,0.9933774834437087,0.9997229031466601
152,2RobotsFull_R2_res0.05.pgm_SouthWing_res0.05.pgm,5,12,150.25823919664853,1405.00790513834,567,470,253,sift,4.77982234954834,False,515.8696899414062,0.0,1.0626715525249915
153,MiniOverlap_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,5,13,-65.58404862523122,1445.7146739130435,694,708,368,sift,3.541100025177002,False,466.9002685546875,0.0,0.5221512252059839
154,MiniOverlap_R1_res0.05.pgm_FuulPath_res0.05.pgm,5,14,1.6283297690954794,1317.0917159763314,694,657,338,sift,4.157326936721802,False,537.2592163085938,0.0,1.0007913912135704
155,MiniOverlap_R1_res0.05.pgm_Block_R1_res0.05.pgm,5,15,14.393777410043135,1186.1256281407036,694,334,199,sift,4.0640647411346436,False,380.5761413574219,0.0,0.9979154452849781
156,MiniOverlap_R1_res0.05.pgm_Block_R2_res0.05.pgm,5,16,-0.6489982618678736,1303.3607142857143,694,460,280,sift,6.585625648498535,False,347.8712463378906,0.32786885245901637,0.9995570503093271
